                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.94872,                 1.8105,                 1.1134,                 0.7368,                0.83492,                0.96268,                0.80426,                0.78596,                 1.0431,                  1.059,              0.0099849,              0.0099849,              0.0099849
                    155,                 0.9819,                 2.0284,                 1.1542,                0.72632,                 0.8104,                0.95424,                0.72117,                 1.0862,                 1.2218,                 1.2443,              0.0099848,              0.0099848,              0.0099848
                    156,                 1.1013,                 2.2265,                 1.1852,                 0.6162,                0.90605,                0.95565,                0.81427,                 0.7348,                 1.2358,                 1.0489,              0.0099847,              0.0099847,              0.0099847
                    157,                 0.9745,                 2.0001,                 1.1021,                0.57569,                 0.9198,                0.95565,                0.80197,                 0.7846,                 1.1937,                 1.0731,              0.0099846,              0.0099846,              0.0099846
                    158,                0.95978,                 1.9521,                 1.1002,                0.73299,                0.80118,                0.95846,                0.82635,                0.72188,                 1.1344,                 1.0437,              0.0099845,              0.0099845,              0.0099845
                    159,                  1.021,                 2.1848,                 1.1479,                0.71963,                0.77432,                0.95706,                0.80339,                0.76214,                 1.2843,                 1.0733,              0.0099844,              0.0099844,              0.0099844
                    160,                0.95717,                 1.8684,                 1.1057,                0.68559,                0.89831,                0.95846,                0.81996,                0.70839,                0.98107,                 1.0315,              0.0099843,              0.0099843,              0.0099843
                    161,                0.91493,                  1.933,                 1.0943,                0.72377,                0.84224,                0.95565,                0.82092,                0.68606,                0.96233,                  1.014,              0.0099842,              0.0099842,              0.0099842
                    162,                 1.0036,                 2.0859,                 1.1448,                0.64994,                0.89427,                0.95635,                0.75288,                0.94229,                 1.0672,                 1.1367,              0.0099841,              0.0099841,              0.0099841
                    163,                 1.0133,                 2.0122,                 1.1674,                0.58607,                0.90379,                0.94075,                0.80698,                0.68554,                0.97657,                 1.0196,               0.009984,               0.009984,               0.009984
                    164,                0.95971,                 2.0873,                 1.1204,                0.59345,                0.84679,                0.92711,                0.75764,                0.84392,                 1.1878,                 1.0929,              0.0099839,              0.0099839,              0.0099839
                    165,                0.96173,                 1.9306,                 1.0874,                0.61755,                0.86127,                0.93914,                0.74174,                0.94535,                 1.1962,                 1.1352,              0.0099838,              0.0099838,              0.0099838
                    166,                0.92821,                 1.7407,                 1.0548,                0.62316,                0.89311,                0.95228,                0.80735,                0.74604,                  1.025,                 1.0322,              0.0099837,              0.0099837,              0.0099837
                    167,                0.98912,                 2.0307,                 1.1246,                0.59191,                0.90046,                0.95565,                0.80202,                0.76453,                 1.0422,                 1.0551,              0.0099836,              0.0099836,              0.0099836
                    168,                 1.0092,                 2.0891,                 1.1499,                0.67342,                0.87138,                0.95706,                 0.7693,                0.87744,                 1.0034,                 1.1214,              0.0099835,              0.0099835,              0.0099835
                    169,                0.92185,                 2.0158,                 1.1502,                0.76333,                0.84682,                0.96549,                0.82652,                0.71197,                0.90541,                 1.0289,              0.0099834,              0.0099834,              0.0099834
                    170,                0.95501,                 2.0043,                 1.1266,                0.74516,                0.83934,                0.96127,                0.81059,                0.76889,                0.95521,                 1.0603,              0.0099833,              0.0099833,              0.0099833
                    171,                0.98647,                 1.9119,                 1.1257,                0.60681,                0.80219,                0.92852,                0.77296,                0.81811,                  1.293,                 1.1322,              0.0099832,              0.0099832,              0.0099832
                    172,                0.97006,                   1.97,                 1.1328,                 0.7059,                0.87288,                 0.9683,                0.83473,                 0.6822,                0.92111,                 1.0234,              0.0099831,              0.0099831,              0.0099831
                    173,                0.91681,                 1.7966,                 1.0719,                0.64046,                0.62922,                0.79273,                0.63215,                 0.9437,                 2.2985,                 1.3272,               0.009983,               0.009983,               0.009983
                    174,                0.98208,                 1.9894,                 1.1438,                0.76348,                0.80951,                0.96408,                0.81183,                0.75384,                0.97387,                  1.061,              0.0099829,              0.0099829,              0.0099829
                    175,                0.95033,                 1.9285,                 1.1163,                0.74806,                0.88846,                0.98235,                0.84451,                0.71911,                0.90618,                  1.038,              0.0099828,              0.0099828,              0.0099828
                    176,                0.92327,                 1.7634,                 1.1114,                 0.7579,                0.87288,                0.98235,                0.84058,                0.69173,                0.86377,                 1.0349,              0.0099827,              0.0099827,              0.0099827
                    177,                0.97049,                 1.8126,                 1.1032,                0.80232,                0.84746,                0.97392,                0.80758,                0.82698,                0.84566,                 1.0857,              0.0099826,              0.0099826,              0.0099826
                    178,                0.93706,                 1.7702,                 1.1344,                0.77839,                0.85509,                0.97392,                0.83996,                0.67415,                0.83013,                 1.0158,              0.0099825,              0.0099825,              0.0099825
                    179,                0.94534,                 1.9778,                 1.1234,                 0.7387,                0.82664,                0.97251,                0.79835,                0.80063,                0.94392,                 1.0767,              0.0099824,              0.0099824,              0.0099824
                    180,                0.90439,                 1.8875,                 1.1621,                0.74455,                0.77526,                0.95916,                 0.7857,                0.83301,                 1.0326,                 1.1019,              0.0099823,              0.0099823,              0.0099823
                    181,                0.90254,                 1.7972,                 1.1004,                0.64262,                0.87662,                0.95565,                0.82483,                0.71467,                0.94765,                 1.0452,              0.0099822,              0.0099822,              0.0099822
                    182,                 1.0303,                 1.9823,                 1.1825,                0.62431,                0.82949,                0.89522,                0.71165,                0.89995,                 1.2546,                 1.1404,              0.0099821,              0.0099821,              0.0099821
                    183,                0.92982,                 1.6342,                 1.1176,                0.66322,                0.87504,                0.95706,                0.83272,                0.69062,                0.95595,                  1.037,               0.009982,               0.009982,               0.009982
                    184,                0.99572,                 1.8624,                 1.1456,                0.56947,                0.93037,                0.95846,                0.82997,                0.70963,                0.91801,                 1.0366,              0.0099819,              0.0099819,              0.0099819
                    185,                0.86889,                 1.5405,                 1.0402,                0.71024,                0.83084,                0.96338,                 0.8302,                0.70696,                0.91282,                 1.0357,              0.0099818,              0.0099818,              0.0099818
                    186,                0.90315,                 1.7279,                 1.1029,                 0.6735,                 0.8691,                0.98095,                0.85898,                0.67872,                0.86244,                 1.0209,              0.0099817,              0.0099817,              0.0099817
                    187,                0.87184,                 1.7482,                 1.0977,                0.73065,                0.86637,                0.98095,                0.84891,                0.67079,                0.82393,                 1.0173,              0.0099816,              0.0099816,              0.0099816
                    188,                0.97744,                 1.8993,                  1.129,                0.74497,                0.91094,                0.98095,                0.83892,                0.71258,                 0.8028,                 1.0332,              0.0099815,              0.0099815,              0.0099815
                    189,                0.96215,                 1.7096,                 1.0862,                0.76464,                0.87288,                0.97673,                0.81905,                0.73711,                0.79423,                 1.0308,              0.0099814,              0.0099814,              0.0099814
                    190,                 1.0283,                 1.9081,                 1.1856,                0.67726,                0.91525,                0.98095,                0.85001,                0.67281,                0.81598,                 1.0158,              0.0099813,              0.0099813,              0.0099813
                    191,                0.87975,                  1.689,                 1.0883,                0.67729,                0.50891,                0.79448,                0.62525,                 1.0161,                 2.5358,                 1.3803,              0.0099812,              0.0099812,              0.0099812
                    192,                0.91912,                 1.7513,                  1.091,                0.13038,                0.55085,                0.48277,                0.36776,                 1.2691,                 3.8204,                 1.7748,              0.0099811,              0.0099811,              0.0099811
                    193,                0.89428,                 1.8062,                 1.1158,                0.14428,                0.46186,                0.39607,                0.29793,                 1.2752,                 4.0848,                 1.7973,               0.009981,               0.009981,               0.009981
                    194,                0.92451,                 1.8279,                  1.129,                0.66797,                0.56569,                0.78019,                0.62819,                 0.9555,                   2.37,                  1.326,              0.0099809,              0.0099809,              0.0099809
                    195,                 1.0178,                 1.8875,                 1.1359,                0.65205,                0.65649,                0.82397,                0.64631,                0.93351,                 2.0484,                 1.2494,              0.0099808,              0.0099808,              0.0099808
                    196,                0.89114,                 1.6522,                 1.0834,                0.64733,                0.88795,                0.97814,                 0.8341,                0.72179,                0.88067,                 1.0419,              0.0099807,              0.0099807,              0.0099807
                    197,                0.94339,                  1.911,                 1.1059,                0.78773,                0.87071,                0.97673,                0.86621,                0.62784,                0.75392,                0.97933,              0.0099806,              0.0099806,              0.0099806
                    198,                0.89998,                 1.7277,                 1.1114,                0.75755,                0.87329,                0.97392,                0.84592,                0.67183,                0.81017,                  1.004,              0.0099805,              0.0099805,              0.0099805
                    199,                 0.8729,                 1.6207,                 1.0362,                0.77246,                0.87234,                0.96549,                0.84535,                0.68184,                 0.7724,                0.99904,              0.0099804,              0.0099804,              0.0099804
                    200,                0.89509,                 1.8462,                 1.1014,                0.74974,                 0.8715,                0.97814,                0.83672,                0.74084,                0.84759,                 1.0353,              0.0099803,              0.0099803,              0.0099803
                    201,                0.98771,                 1.7728,                  1.164,                0.76373,                 0.9322,                0.98235,                0.86263,                0.65376,                0.78209,                0.99675,              0.0099802,              0.0099802,              0.0099802
                    202,                0.92299,                 1.8259,                 1.1577,                0.80155,                0.90678,                0.97251,                0.85201,                0.66157,                0.76775,                 1.0028,              0.0099801,              0.0099801,              0.0099801
                    203,                0.84126,                 1.7184,                 1.0794,                0.76077,                0.90678,                0.97392,                0.83757,                0.72229,                0.81127,                 1.0276,                0.00998,                0.00998,                0.00998
                    204,                0.86949,                 1.5631,                 1.0408,                0.65457,                 0.9322,                0.96268,                0.79872,                0.79623,                0.84851,                 1.0612,              0.0099799,              0.0099799,              0.0099799
                    205,                 1.0102,                  1.772,                 1.1423,                0.67774,                0.93861,                0.97392,                0.84325,                0.65811,                0.76008,                0.99379,              0.0099798,              0.0099798,              0.0099798
                    206,                0.98328,                 1.6132,                 1.0801,                0.57491,                0.85607,                0.92248,                0.76133,                0.80138,                 1.2087,                 1.1075,              0.0099797,              0.0099797,              0.0099797
                    207,                0.83017,                 1.4341,                  1.038,                0.64264,                0.45784,                0.68349,                0.54543,                  1.003,                 2.8652,                 1.3955,              0.0099796,              0.0099796,              0.0099796
                    208,                 0.8868,                  1.818,                 1.0992,                 0.6594,                0.39049,                0.61471,                0.50436,                 1.0607,                 3.1528,                  1.489,              0.0099795,              0.0099795,              0.0099795
                    209,                0.94262,                 1.7768,                 1.1161,                0.65091,                0.40532,                0.60825,                0.49003,                 1.0293,                 3.2217,                 1.4688,              0.0099794,              0.0099794,              0.0099794
                    210,                0.93368,                  1.731,                  1.121,                 0.6363,                0.78486,                0.92192,                 0.7627,                0.79739,                 1.3829,                 1.1107,              0.0099793,              0.0099793,              0.0099793
                    211,                0.87674,                 1.7021,                 1.1058,                0.62238,                0.87158,                0.95565,                 0.8124,                0.72201,                  1.149,                 1.0659,              0.0099792,              0.0099792,              0.0099792
                    212,                0.85863,                 1.6458,                 1.0735,                0.73484,                0.91525,                0.97392,                0.85445,                0.65487,                0.77245,                 1.0059,              0.0099791,              0.0099791,              0.0099791
                    213,                0.98617,                 1.7499,                 1.1106,                0.85631,                0.87249,                0.97814,                0.86395,                 0.6328,                0.71093,                0.98751,               0.009979,               0.009979,               0.009979
                    214,                0.91973,                 1.6448,                 1.1057,                0.77701,                0.88142,                0.97392,                0.83404,                0.71428,                0.77336,                 1.0318,              0.0099789,              0.0099789,              0.0099789
                    215,                0.91142,                 1.6547,                 1.0994,                0.75505,                0.86441,                0.96549,                0.84033,                0.68594,                0.81414,                 1.0179,              0.0099788,              0.0099788,              0.0099788
                    216,                0.84244,                 1.5019,                 1.0398,                0.80665,                0.80193,                0.97814,                0.85845,                0.67671,                 0.8595,                 1.0215,              0.0099787,              0.0099787,              0.0099787
                    217,                0.87333,                 1.5672,                 1.0694,                0.71666,                0.84665,                0.97392,                0.75318,                0.99113,                0.92897,                 1.1691,              0.0099786,              0.0099786,              0.0099786
                    218,                0.90251,                  1.657,                 1.0799,                0.18395,                0.60169,                 0.5502,                0.38484,                 1.3983,                 3.5621,                 1.7364,              0.0099785,              0.0099785,              0.0099785
                    219,                0.88994,                 1.6804,                 1.0889,                0.18521,                0.61864,                0.57494,                0.39624,                  1.407,                 3.4421,                 1.7353,              0.0099784,              0.0099784,              0.0099784
                    220,                 0.8751,                 1.6513,                 1.0662,                0.13292,                 0.5339,                0.46778,                0.32657,                 1.4182,                 3.8364,                 1.7811,              0.0099783,              0.0099783,              0.0099783
                    221,                 0.8922,                 1.7997,                 1.1359,                0.12363,                0.36017,                0.30274,                0.20154,                 1.7681,                 4.5397,                 2.2401,              0.0099782,              0.0099782,              0.0099782
                    222,                0.85186,                 1.6269,                 1.1044,                0.75421,                0.76013,                0.97814,                 0.8329,                0.75584,                 1.0191,                 1.0725,              0.0099781,              0.0099781,              0.0099781
                    223,                  0.894,                  1.709,                 1.0784,                0.75675,                0.86441,                0.98235,                0.85145,                0.71616,                0.80287,                 1.0327,               0.009978,               0.009978,               0.009978
                    224,                0.88158,                 1.4976,                 1.0766,                0.74025,                0.93894,                0.98235,                 0.8578,                0.65592,                0.74692,                0.99786,              0.0099779,              0.0099779,              0.0099779
                    225,                0.91658,                 1.7023,                 1.1081,                0.83258,                0.88392,                0.97814,                0.84281,                0.69674,                0.72082,                 1.0215,              0.0099778,              0.0099778,              0.0099778
                    226,                0.86416,                 1.4449,                 1.0575,                0.82672,                0.86997,                0.98235,                0.84487,                0.67767,                0.73631,                 1.0062,              0.0099777,              0.0099777,              0.0099777
                    227,                0.94766,                 1.7411,                 1.0797,                0.84331,                0.85156,                0.97392,                0.83335,                0.72133,                0.75638,                 1.0278,              0.0099776,              0.0099776,              0.0099776
                    228,                0.86274,                 1.4615,                 1.0574,                0.85364,                0.90094,                0.97392,                0.85906,                0.62628,                0.66897,                0.98962,              0.0099775,              0.0099775,              0.0099775
                    229,                  1.007,                 1.8978,                 1.1807,                0.83199,                0.89408,                0.97392,                0.84201,                0.68494,                0.69549,                 1.0168,              0.0099774,              0.0099774,              0.0099774
                    230,                0.87661,                 1.5424,                 1.0679,                0.85076,                0.88216,                0.97392,                0.85252,                0.65156,                0.68471,                 1.0063,              0.0099773,              0.0099773,              0.0099773
                    231,                0.91531,                  1.664,                 1.1667,                0.82156,                0.87267,                0.97392,                0.83506,                0.73132,                0.73171,                 1.0465,              0.0099772,              0.0099772,              0.0099772
                    232,                0.94934,                 1.7572,                 1.1226,                0.68629,                0.72034,                0.90787,                0.71709,                0.94279,                 1.7313,                 1.2025,              0.0099771,              0.0099771,              0.0099771
                    233,                0.85302,                 1.6123,                 1.0975,                0.66839,                0.74628,                0.93773,                0.75648,                0.86983,                 1.5337,                 1.1688,               0.009977,               0.009977,               0.009977
                    234,                0.87496,                   1.54,                 1.0722,                0.59576,                0.82082,                 0.9468,                0.76618,                0.85552,                 1.3073,                 1.1494,              0.0099769,              0.0099769,              0.0099769
                    235,                0.82939,                 1.4361,                 1.0194,                0.83314,                0.86413,                 0.9697,                0.85265,                0.64199,                0.70521,                  1.016,              0.0099768,              0.0099768,              0.0099768
                    236,                0.87728,                 1.5829,                 1.0951,                0.76775,                 0.9231,                0.97392,                 0.8332,                0.73507,                0.71232,                 1.0562,              0.0099767,              0.0099767,              0.0099767
                    237,                0.87628,                 1.5775,                 1.0995,                0.75437,                0.92911,                0.97392,                0.85309,                0.68463,                0.78234,                 1.0351,              0.0099766,              0.0099766,              0.0099766
                    238,                0.90876,                 1.5103,                 1.1242,                0.64526,                0.93291,                0.97392,                0.83928,                0.70946,                0.88953,                 1.0508,              0.0099765,              0.0099765,              0.0099765
                    239,                0.86879,                 1.4666,                 1.0846,                0.58548,                0.90059,                0.97111,                0.83727,                0.70968,                 1.0172,                 1.0529,              0.0099764,              0.0099764,              0.0099764
                    240,                0.85887,                 1.5311,                 1.0563,                 0.6759,                0.61864,                0.80414,                0.63739,                 1.0038,                 2.4105,                 1.3567,              0.0099763,              0.0099763,              0.0099763
                    241,                0.83923,                 1.5573,                 1.0664,                  0.776,                 0.6355,                0.89662,                0.72207,                0.86986,                 1.5223,                 1.2026,              0.0099762,              0.0099762,              0.0099762
                    242,                0.84621,                  1.459,                 1.0696,                0.87261,                0.86229,                0.97814,                0.86728,                0.60846,                 0.6257,                0.98244,              0.0099761,              0.0099761,              0.0099761
                    243,                 0.9571,                 1.6226,                 1.1096,                0.78741,                0.90993,                0.97814,                0.77393,                0.94267,                0.72692,                 1.1672,               0.009976,               0.009976,               0.009976
                    244,                0.85716,                 1.5527,                  1.108,                0.73836,                0.95763,                0.98657,                 0.8581,                0.69604,                0.69897,                 1.0283,              0.0099759,              0.0099759,              0.0099759
                    245,                0.89163,                 1.5602,                 1.0782,                0.81567,                 0.9661,                0.97814,                0.87258,                0.63183,                0.63371,                0.99674,              0.0099758,              0.0099758,              0.0099758
                    246,                0.81483,                 1.4901,                 1.0601,                0.79931,                0.95381,                0.97814,                0.87991,                0.60692,                0.61928,                 0.9752,              0.0099757,              0.0099757,              0.0099757
                    247,                0.88339,                 1.6161,                 1.1011,                0.79203,                0.94595,                0.97814,                0.86834,                0.61502,                0.63422,                0.97418,              0.0099756,              0.0099756,              0.0099756
                    248,                 0.8681,                 1.5901,                 1.0782,                0.77998,                0.92373,                 0.9697,                0.85173,                0.64173,                0.68873,                0.99334,              0.0099755,              0.0099755,              0.0099755
                    249,                0.86634,                 1.5567,                 1.0943,                0.83225,                0.89831,                 0.9697,                0.86476,                0.60387,                 0.6664,                0.97417,              0.0099754,              0.0099754,              0.0099754
                    250,                0.88133,                 1.5618,                  1.066,                0.74751,                0.94915,                 0.9697,                0.84242,                0.66574,                0.67926,                0.99577,              0.0099753,              0.0099753,              0.0099753
                    251,                0.88869,                 1.4871,                 1.0754,                0.84504,                0.87522,                 0.9697,                0.85929,                0.61409,                0.67668,                 0.9798,              0.0099753,              0.0099753,              0.0099753
                    252,                0.85284,                 1.4761,                 1.0532,                 0.8589,                0.87397,                 0.9697,                0.84448,                0.69008,                0.68314,                  1.011,              0.0099752,              0.0099752,              0.0099752
                    253,                0.85184,                 1.4763,                 1.0933,                0.75004,                0.93561,                 0.9697,                   0.85,                0.66023,                 0.6796,                  1.002,              0.0099751,              0.0099751,              0.0099751
                    254,                0.87324,                 1.5897,                 1.0938,                0.79884,                0.89577,                0.98235,                0.86962,                0.61946,                0.66434,                0.98135,               0.009975,               0.009975,               0.009975
                    255,                0.84886,                 1.5505,                   1.09,                0.73786,                 0.9322,                0.97814,                0.86666,                0.62469,                0.65427,                0.98883,              0.0099749,              0.0099749,              0.0099749
                    256,                0.79548,                 1.3535,                 1.0178,                0.80471,                0.92373,                0.97814,                0.85764,                0.67627,                0.69754,                 1.0116,              0.0099748,              0.0099748,              0.0099748
                    257,                 0.8922,                  1.656,                 1.0712,                0.85026,                0.91525,                0.97392,                0.87108,                0.60741,                0.64962,                0.97642,              0.0099747,              0.0099747,              0.0099747
                    258,                0.85869,                 1.6591,                 1.0864,                0.70839,                0.96947,                0.97392,                0.81898,                0.75916,                0.74096,                 1.0489,              0.0099746,              0.0099746,              0.0099746
                    259,                0.87498,                 1.5823,                 1.1338,                0.70768,                0.96288,                0.97814,                0.86857,                0.64675,                0.70607,                0.99702,              0.0099745,              0.0099745,              0.0099745
                    260,                0.82025,                 1.5632,                 1.0667,                0.76338,                0.93906,                0.98235,                0.87319,                0.61035,                0.67482,                0.97867,              0.0099744,              0.0099744,              0.0099744
                    261,                0.81759,                  1.418,                 1.0358,                0.83182,                0.84478,                0.97814,                0.87866,                0.60722,                0.72983,                0.97965,              0.0099743,              0.0099743,              0.0099743
                    262,                0.87068,                  1.517,                 1.1029,                0.72712,                0.89988,                0.97814,                0.87762,                0.62093,                 0.7717,                0.98107,              0.0099742,              0.0099742,              0.0099742
                    263,                0.78614,                 1.3138,                 1.0069,                0.81523,                0.88485,                0.97814,                0.85903,                0.68969,                0.77196,                  1.003,              0.0099741,              0.0099741,              0.0099741
                    264,                0.83217,                 1.4427,                 1.0592,                0.89584,                0.90341,                0.97814,                0.88056,                0.59462,                 0.6876,                0.96122,               0.009974,               0.009974,               0.009974
                    265,                0.79316,                  1.436,                  1.054,                0.84392,                0.92051,                0.97814,                0.87782,                0.59451,                0.68341,                0.96524,              0.0099739,              0.0099739,              0.0099739
                    266,                0.83936,                 1.3213,                 1.0353,                0.71682,                 0.9548,                0.97392,                0.86194,                0.61403,                0.66019,                0.97918,              0.0099738,              0.0099738,              0.0099738
                    267,                0.86443,                 1.4726,                 1.0647,                0.77055,                 0.9322,                0.97392,                0.88731,                0.54764,                0.65236,                0.94446,              0.0099737,              0.0099737,              0.0099737
                    268,                0.87287,                 1.5651,                  1.083,                0.79023,                0.94915,                0.97392,                0.86834,                0.58227,                0.65635,                0.95935,              0.0099736,              0.0099736,              0.0099736
                    269,                0.83355,                 1.5109,                 1.0579,                0.81476,                0.95027,                0.97392,                0.85232,                0.63211,                0.63971,                0.97699,              0.0099735,              0.0099735,              0.0099735
                    270,                0.85039,                 1.4904,                 1.0894,                0.81165,                0.93654,                0.97814,                0.88669,                0.53978,                0.62966,                0.94659,              0.0099734,              0.0099734,              0.0099734
                    271,                0.89611,                 1.5666,                 1.0917,                0.77051,                0.91929,                0.97392,                0.84083,                0.71967,                0.73041,                 1.0139,              0.0099733,              0.0099733,              0.0099733
                    272,                0.80511,                 1.3827,                 1.0365,                0.81749,                0.89074,                0.97814,                 0.8591,                0.62941,                0.67721,                0.99308,              0.0099732,              0.0099732,              0.0099732
                    273,                0.85537,                 1.4809,                 1.0737,                0.76181,                0.85237,                0.97814,                0.85363,                 0.6454,                0.73423,                0.98898,              0.0099731,              0.0099731,              0.0099731
                    274,                0.81458,                  1.492,                 1.0431,                0.84313,                0.85671,                0.97814,                0.84579,                0.67311,                0.70679,                0.99656,               0.009973,               0.009973,               0.009973
                    275,                0.83303,                 1.4148,                 1.0525,                0.81472,                0.91525,                0.97814,                0.87845,                0.59767,                0.64788,                0.96294,              0.0099729,              0.0099729,              0.0099729
                    276,                0.78682,                 1.3595,                 1.0303,                0.87057,                0.88136,                0.97392,                0.87086,                0.60299,                0.64777,                0.97802,              0.0099728,              0.0099728,              0.0099728
                    277,                0.78819,                  1.358,                 1.0836,                0.88169,                0.83898,                 0.9697,                0.85085,                 0.6445,                0.69359,                0.99509,              0.0099727,              0.0099727,              0.0099727
                    278,                0.83799,                 1.3742,                 1.0703,                0.86499,                0.83051,                0.97814,                0.85695,                  0.658,                0.70927,                 1.0086,              0.0099726,              0.0099726,              0.0099726
                    279,                0.78951,                 1.4004,                  1.099,                0.81153,                 0.8635,                 0.9697,                0.83172,                0.73945,                0.74746,                  1.046,              0.0099725,              0.0099725,              0.0099725
                    280,                0.86424,                 1.4979,                 1.0829,                0.81872,                0.90229,                0.97392,                0.84099,                0.69785,                0.74515,                 1.0169,              0.0099724,              0.0099724,              0.0099724
                    281,                0.82347,                 1.4629,                 1.0403,                0.88162,                0.88136,                0.96549,                0.86346,                0.60877,                0.71213,                0.97831,              0.0099723,              0.0099723,              0.0099723
                    282,                0.85851,                 1.5017,                 1.1014,                0.83158,                0.85593,                 0.9697,                0.79384,                0.82493,                0.84066,                 1.1038,              0.0099722,              0.0099722,              0.0099722
                    283,                0.84713,                 1.5791,                 1.1022,                0.81798,                0.85342,                 0.9697,                0.79964,                0.80839,                0.82105,                 1.0832,              0.0099721,              0.0099721,              0.0099721
                    284,                0.82305,                 1.3587,                 1.0627,                0.83684,                0.83051,                0.97392,                0.83255,                0.71912,                0.74914,                 1.0369,               0.009972,               0.009972,               0.009972
                    285,                0.80196,                 1.4041,                 1.0621,                0.73537,                0.79921,                0.97251,                0.83653,                0.68809,                0.98834,                 1.0362,              0.0099719,              0.0099719,              0.0099719
                    286,                0.79395,                 1.3974,                 1.0365,                0.68956,                0.66446,                 0.8636,                0.71279,                0.87914,                 1.9975,                 1.2238,              0.0099718,              0.0099718,              0.0099718
                    287,                0.81804,                 1.3196,                 1.0512,                0.79686,                0.83882,                 0.9683,                0.78635,                0.87549,                0.79568,                 1.1011,              0.0099717,              0.0099717,              0.0099717
                    288,                0.87547,                 1.5585,                  1.082,                0.81594,                0.86441,                0.95846,                0.81722,                0.73601,                 0.7354,                 1.0425,              0.0099716,              0.0099716,              0.0099716
                    289,                0.86658,                 1.3921,                 1.0842,                0.63894,                0.72679,                0.89573,                0.76035,                0.78327,                 1.4933,                 1.0955,              0.0099715,              0.0099715,              0.0099715
                    290,                  0.869,                 1.5528,                 1.1182,                0.76505,                0.77966,                0.93879,                0.75323,                0.88256,                 1.0119,                 1.1484,              0.0099714,              0.0099714,              0.0099714
                    291,                0.83252,                 1.5183,                 1.0912,                0.69906,                 0.6739,                0.90983,                0.76194,                0.78189,                  1.427,                 1.1038,              0.0099713,              0.0099713,              0.0099713
                    292,                0.83732,                 1.3597,                 1.0536,                0.81423,                 0.9422,                0.97814,                0.87825,                0.55483,                0.63259,                0.95232,              0.0099712,              0.0099712,              0.0099712
                    293,                0.84905,                 1.3916,                 1.0538,                 0.8309,                0.91775,                 0.9697,                 0.8488,                 0.6277,                0.63369,                0.98851,              0.0099711,              0.0099711,              0.0099711
                    294,                0.79935,                 1.3021,                 1.0393,                0.79503,                0.95424,                0.97392,                0.86468,                0.60229,                0.63439,                0.97549,               0.009971,               0.009971,               0.009971
                    295,                0.83727,                 1.3852,                 1.1019,                0.75527,                0.79661,                0.95846,                0.74724,                 0.9419,                0.97899,                 1.1554,              0.0099709,              0.0099709,              0.0099709
                    296,                0.79249,                 1.2039,                0.99651,                0.82652,                0.91839,                0.97392,                0.85653,                0.64261,                0.65794,                0.99624,              0.0099708,              0.0099708,              0.0099708
                    297,                 0.7672,                 1.2571,                 1.0315,                0.81956,                0.93278,                0.98235,                0.89637,                0.55453,                0.59935,                0.95834,              0.0099707,              0.0099707,              0.0099707
                    298,                0.80559,                 1.3493,                 1.0465,                 0.8074,                0.91525,                0.97392,                0.86686,                0.60481,                0.62988,                0.98247,              0.0099706,              0.0099706,              0.0099706
                    299,                0.81073,                 1.3626,                 1.0716,                0.71522,                 0.9635,                0.97392,                0.86208,                0.59842,                0.62626,                0.97852,              0.0099705,              0.0099705,              0.0099705
                    300,                0.80191,                 1.4361,                 1.0683,                 0.8983,                0.89794,                0.97392,                0.88249,                0.57377,                0.60443,                 0.9538,              0.0099704,              0.0099704,              0.0099704
                    301,                0.85459,                 1.5452,                 1.0871,                0.79436,                0.94662,                0.97392,                 0.8589,                0.63682,                0.62118,                0.98412,              0.0099703,              0.0099703,              0.0099703
                    302,                0.84632,                 1.5754,                 1.1053,                0.86826,                0.86441,                0.97392,                0.86353,                0.60509,                0.63942,                0.97455,              0.0099702,              0.0099702,              0.0099702
                    303,                0.80533,                 1.3385,                 1.0595,                0.66754,                0.90186,                0.97392,                0.82683,                0.71782,                0.82931,                  1.038,              0.0099701,              0.0099701,              0.0099701
                    304,                0.79108,                 1.3464,                 1.0611,                0.83827,                0.91646,                0.97814,                0.87154,                0.60943,                0.60716,                0.96877,                0.00997,                0.00997,                0.00997
                    305,                0.90301,                 1.4044,                  1.093,                0.80922,                0.94421,                0.97814,                0.85405,                0.65911,                0.62101,                 0.9973,              0.0099699,              0.0099699,              0.0099699
                    306,                0.84717,                 1.4681,                 1.0655,                0.84244,                0.93311,                0.97392,                0.86962,                0.60585,                0.58884,                0.97411,              0.0099698,              0.0099698,              0.0099698
                    307,                0.85177,                 1.4343,                 1.0521,                 0.8297,                0.94684,                0.97392,                0.88084,                0.54561,                0.58093,                0.94884,              0.0099697,              0.0099697,              0.0099697
                    308,                0.82729,                 1.3311,                 1.0999,                0.84474,                0.90815,                0.97814,                 0.8692,                0.63112,                0.59638,                0.98228,              0.0099696,              0.0099696,              0.0099696
                    309,                0.83898,                  1.315,                 1.0227,                0.81435,                 0.9386,                0.97392,                0.85635,                0.63588,                0.60483,                0.99067,              0.0099695,              0.0099695,              0.0099695
                    310,                0.82122,                 1.3323,                 1.0601,                 0.8133,                0.94489,                0.97392,                0.87361,                0.60583,                 0.6053,                0.97196,              0.0099694,              0.0099694,              0.0099694
