                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    298,                0.83337,                 1.4969,                 1.0421,                0.87185,                0.87288,                0.97392,                0.87368,                0.56695,                0.62553,                0.92319,              0.0099706,              0.0099706,              0.0099706
                    299,                0.87526,                 1.4827,                 1.0796,                0.75137,                0.94344,                 0.9697,                0.86395,                0.62611,                0.63266,                0.94386,              0.0099705,              0.0099705,              0.0099705
                    300,                0.85266,                 1.5634,                 1.0637,                0.83111,                0.90511,                 0.9697,                0.86865,                 0.5713,                0.63118,                0.91851,              0.0099704,              0.0099704,              0.0099704
                    301,                0.96464,                 1.7571,                 1.1268,                0.83275,                0.91764,                 0.9697,                0.86038,                0.58565,                0.63289,                0.92309,              0.0099703,              0.0099703,              0.0099703
                    302,                0.90194,                   1.67,                 1.1172,                0.75272,                0.94265,                0.97251,                0.85498,                0.64758,                0.63044,                0.96655,              0.0099702,              0.0099702,              0.0099702
                    303,                0.86271,                  1.545,                 1.0953,                0.78347,                0.92277,                0.97392,                0.86959,                0.57594,                0.63664,                0.93176,              0.0099701,              0.0099701,              0.0099701
                    304,                 0.8343,                  1.427,                  1.071,                 0.8159,                0.86024,                0.96338,                0.84669,                0.61484,                0.74108,                0.96191,                0.00997,                0.00997,                0.00997
                    305,                0.90075,                 1.5614,                 1.1045,                0.84115,                0.85565,                0.96549,                0.83906,                0.64018,                0.70562,                0.96644,              0.0099699,              0.0099699,              0.0099699
                    306,                0.84908,                 1.5163,                 1.0743,                0.84425,                0.87176,                0.95846,                0.84707,                 0.6185,                0.64678,                0.95263,              0.0099698,              0.0099698,              0.0099698
                    307,                0.92525,                 1.6574,                 1.0667,                 0.7686,                0.88882,                0.96127,                0.84903,                0.60172,                0.70591,                0.94954,              0.0099697,              0.0099697,              0.0099697
                    308,                0.91449,                 1.5531,                 1.1396,                0.75756,                0.94068,                0.96549,                0.84136,                0.68053,                0.64344,                0.98562,              0.0099696,              0.0099696,              0.0099696
                    309,                0.93959,                 1.6029,                 1.0904,                0.76972,                0.92373,                0.97814,                0.84749,                0.67741,                0.60721,                 0.9841,              0.0099695,              0.0099695,              0.0099695
                    310,                0.89159,                  1.469,                 1.0772,                0.80777,                0.95763,                0.97392,                0.86054,                0.61627,                0.58668,                0.94663,              0.0099694,              0.0099694,              0.0099694
                    311,                0.88837,                 1.4195,                 1.0767,                0.88863,                0.90495,                0.97814,                0.87362,                0.59884,                0.59038,                0.93658,              0.0099693,              0.0099693,              0.0099693
                    312,                 0.8265,                  1.395,                  1.025,                0.81387,                0.91685,                0.97392,                0.85237,                0.63836,                0.62109,                0.95241,              0.0099692,              0.0099692,              0.0099692
                    313,                0.88782,                 1.5479,                 1.1241,                0.75544,                0.94414,                 0.9697,                0.84097,                0.67169,                0.64853,                0.96373,              0.0099691,              0.0099691,              0.0099691
                    314,                0.83819,                  1.439,                 1.0662,                0.74017,                0.94915,                 0.9697,                0.80584,                0.78577,                0.72155,                 1.0206,               0.009969,               0.009969,               0.009969
                    315,                0.92848,                 1.6858,                 1.1191,                0.80832,                0.93846,                0.97392,                0.87024,                0.59658,                0.65211,                0.93702,              0.0099689,              0.0099689,              0.0099689
                    316,                0.84416,                 1.4199,                  1.071,                0.79824,                0.91923,                0.97392,                0.87657,                0.58743,                0.63852,                0.93785,              0.0099688,              0.0099688,              0.0099688
                    317,                0.93894,                 1.5271,                 1.1036,                 0.8242,                0.88315,                0.97392,                0.85401,                0.65185,                0.64787,                0.96777,              0.0099687,              0.0099687,              0.0099687
                    318,                0.84443,                 1.4912,                 1.0281,                0.79604,                0.89838,                0.97251,                0.84516,                0.68259,                0.64983,                0.98494,              0.0099686,              0.0099686,              0.0099686
                    319,                0.86689,                 1.5714,                 1.0863,                0.84788,                0.90678,                0.97673,                0.87468,                0.56848,                0.62024,                0.94039,              0.0099685,              0.0099685,              0.0099685
                    320,                0.90113,                 1.5796,                 1.1126,                0.73667,                0.92148,                 0.9683,                0.85463,                0.62442,                0.67077,                0.95974,              0.0099684,              0.0099684,              0.0099684
                    321,                0.86517,                 1.4672,                  1.063,                0.72703,                0.94068,                0.97251,                 0.8339,                0.73055,                0.67749,                 1.0082,              0.0099683,              0.0099683,              0.0099683
                    322,                0.93309,                 1.4414,                 1.0961,                0.76359,                0.94915,                0.97392,                0.87046,                 0.5762,                0.62369,                0.93696,              0.0099682,              0.0099682,              0.0099682
                    323,                0.92404,                 1.4894,                 1.0802,                0.81613,                0.90813,                0.97392,                0.86539,                0.60311,                0.64175,                0.94983,              0.0099681,              0.0099681,              0.0099681
                    324,                0.80381,                 1.3197,                 1.0256,                0.87226,                0.90718,                0.97673,                0.85374,                0.63075,                0.60668,                0.95972,               0.009968,               0.009968,               0.009968
                    325,                0.90263,                 1.4665,                 1.0653,                0.84751,                0.89281,                0.97392,                0.87106,                0.59135,                0.60999,                0.94544,              0.0099679,              0.0099679,              0.0099679
                    326,                0.91482,                 1.4642,                 1.1065,                0.72954,                0.52184,                 0.8376,                0.65899,                0.93081,                 2.3636,                 1.2375,              0.0099678,              0.0099678,              0.0099678
                    327,                0.96428,                 1.6194,                 1.1269,                0.59807,                0.57379,                0.71855,                0.56981,                0.94606,                 2.5978,                   1.26,              0.0099677,              0.0099677,              0.0099677
                    328,                0.83115,                  1.394,                 1.0667,                0.26175,                0.72034,                0.62832,                0.50074,                 1.0234,                 3.1494,                 1.3089,              0.0099676,              0.0099676,              0.0099676
                    329,                0.89872,                  1.573,                 1.1205,                0.68781,                0.67513,                0.91827,                0.77444,                0.77193,                 1.6731,                 1.0456,              0.0099675,              0.0099675,              0.0099675
                    330,                 0.8795,                 1.5399,                  1.097,                0.84522,                0.84668,                0.97814,                0.87341,                0.57011,                 0.6337,                0.92994,              0.0099674,              0.0099674,              0.0099674
                    331,                0.86787,                 1.4368,                 1.0582,                0.83303,                0.88223,                 0.9697,                0.86856,                0.57236,                0.62003,                0.92634,              0.0099673,              0.0099673,              0.0099673
                    332,                0.94343,                 1.6862,                 1.1038,                0.84446,                0.90923,                 0.9683,                0.85909,                0.60019,                0.59562,                0.95058,              0.0099672,              0.0099672,              0.0099672
                    333,                0.85203,                 1.4227,                 1.0989,                 0.8749,                0.88196,                 0.9683,                0.86737,                0.59196,                0.60611,                0.94341,              0.0099671,              0.0099671,              0.0099671
                    334,                0.82904,                 1.4541,                 1.0503,                0.88116,                 0.8916,                 0.9697,                0.85971,                0.60275,                0.59807,                0.94475,               0.009967,               0.009967,               0.009967
                    335,                0.82322,                 1.3205,                 1.0772,                0.84712,                0.92373,                0.97392,                0.87192,                0.57128,                0.60371,                0.93931,              0.0099669,              0.0099669,              0.0099669
                    336,                0.92706,                 1.4777,                 1.1072,                0.83053,                0.92117,                0.97392,                0.86016,                0.64911,                0.63743,                0.96651,              0.0099668,              0.0099668,              0.0099668
                    337,                0.86198,                  1.365,                 1.0699,                0.79604,                 0.9368,                0.97392,                0.88036,                0.54459,                0.61686,                0.92655,              0.0099667,              0.0099667,              0.0099667
                    338,                0.87945,                  1.432,                 1.0865,                0.88335,                0.89065,                0.97392,                0.86455,                0.61246,                0.64805,                0.95705,              0.0099666,              0.0099666,              0.0099666
                    339,                0.88471,                 1.2928,                 1.0724,                 0.8101,                0.93035,                0.97814,                 0.8732,                0.56121,                0.63885,                0.93376,              0.0099665,              0.0099665,              0.0099665
                    340,                 1.0028,                 1.6078,                 1.1305,                0.85581,                0.88963,                 0.9697,                0.88225,                0.54774,                0.61097,                0.93012,              0.0099664,              0.0099664,              0.0099664
                    341,                  0.874,                 1.4657,                 1.0725,                0.88843,                0.88761,                 0.9697,                0.87626,                0.55529,                0.60043,                0.93018,              0.0099663,              0.0099663,              0.0099663
                    342,                0.90824,                 1.5773,                 1.0836,                0.88233,                0.90678,                0.97392,                0.87498,                0.55797,                0.59401,                0.92707,              0.0099662,              0.0099662,              0.0099662
                    343,                0.97545,                 1.8262,                 1.1658,                0.82312,                 0.9322,                0.97392,                 0.8558,                0.62202,                0.64013,                0.95784,              0.0099661,              0.0099661,              0.0099661
                    344,                0.82622,                 1.3637,                 1.0434,                0.88138,                0.92373,                0.97392,                0.86584,                0.59683,                0.63734,                0.94882,               0.009966,               0.009966,               0.009966
                    345,                0.88176,                 1.5034,                 1.1057,                0.87087,                0.91525,                0.97392,                0.87238,                0.60334,                0.62006,                0.94417,              0.0099659,              0.0099659,              0.0099659
                    346,                0.83919,                 1.4895,                 1.0701,                0.81652,                0.93349,                0.97392,                0.87599,                0.57512,                0.62093,                 0.9323,              0.0099658,              0.0099658,              0.0099658
                    347,                0.81603,                 1.3156,                  1.032,                0.80256,                0.92872,                0.97392,                0.86184,                0.64187,                0.66042,                0.95061,              0.0099657,              0.0099657,              0.0099657
                    348,                0.85302,                 1.3528,                  1.051,                0.79488,                0.88157,                0.96127,                0.85574,                0.62633,                0.70882,                0.95375,              0.0099656,              0.0099656,              0.0099656
                    349,                0.85926,                 1.5044,                 1.0992,                0.86608,                 0.8517,                0.96127,                0.85383,                0.60017,                0.68666,                0.94514,              0.0099655,              0.0099655,              0.0099655
                    350,                0.87629,                  1.455,                 1.0871,                0.75489,                 0.8458,                0.96577,                0.84624,                0.64367,                0.78701,                0.95871,              0.0099654,              0.0099654,              0.0099654
                    351,                0.86962,                 1.4157,                 1.1068,                0.86247,                0.87222,                0.97251,                0.84651,                0.65889,                 0.6572,                0.96487,              0.0099654,              0.0099654,              0.0099654
                    352,                0.86516,                 1.3629,                 1.0682,                0.86823,                0.87981,                0.97673,                0.85217,                0.65829,                0.63818,                0.95469,              0.0099653,              0.0099653,              0.0099653
                    353,                0.95997,                 1.3651,                 1.0666,                0.84648,                0.88136,                0.97251,                0.87643,                0.57552,                0.64251,                0.93125,              0.0099652,              0.0099652,              0.0099652
                    354,                0.85928,                 1.4103,                 1.0676,                0.79972,                0.89757,                0.97814,                0.87246,                0.59544,                0.63846,                0.93947,              0.0099651,              0.0099651,              0.0099651
                    355,                0.88887,                 1.4583,                 1.1032,                0.83725,                 0.8402,                0.97392,                0.86306,                0.63051,                0.66883,                  0.958,               0.009965,               0.009965,               0.009965
                    356,                0.82805,                 1.4427,                  1.058,                0.78063,                0.88874,                0.98095,                0.84041,                0.71365,                 0.6858,                0.99223,              0.0099649,              0.0099649,              0.0099649
                    357,                0.82969,                 1.4562,                 1.0715,                0.79472,                0.93055,                 0.9683,                0.87559,                0.57047,                0.63212,                0.92755,              0.0099648,              0.0099648,              0.0099648
                    358,                0.82731,                  1.303,                 1.0399,                0.81309,                0.90469,                0.97251,                 0.8709,                 0.6136,                 0.6594,                0.94605,              0.0099647,              0.0099647,              0.0099647
                    359,                0.83389,                  1.413,                 1.0534,                0.75281,                0.94227,                0.97392,                0.86632,                0.59745,                0.64902,                0.93885,              0.0099646,              0.0099646,              0.0099646
                    360,                0.82255,                 1.3671,                 1.0427,                0.82793,                0.90678,                0.97251,                 0.8696,                0.57291,                0.59622,                0.92611,              0.0099645,              0.0099645,              0.0099645
                    361,                 0.8196,                  1.431,                 1.0433,                0.82457,                 0.9559,                0.97673,                0.87873,                 0.5844,                0.58016,                0.92703,              0.0099644,              0.0099644,              0.0099644
                    362,                0.87033,                 1.4453,                 1.0905,                0.80935,                0.93346,                0.97673,                0.87972,                0.59774,                0.58031,                0.93183,              0.0099643,              0.0099643,              0.0099643
                    363,                0.95608,                  1.557,                 1.0958,                0.73397,                0.97006,                0.97673,                0.86942,                0.61138,                0.59273,                0.93462,              0.0099642,              0.0099642,              0.0099642
                    364,                0.87798,                 1.5189,                  1.096,                0.72963,                0.84237,                 0.9683,                0.81303,                0.79806,                0.83561,                 1.0265,              0.0099641,              0.0099641,              0.0099641
                    365,                0.82405,                 1.3163,                  1.053,                 0.6867,                0.85249,                0.96689,                0.84023,                0.67399,                0.87361,                0.97489,               0.009964,               0.009964,               0.009964
                    366,                0.89317,                 1.4943,                 1.0619,                0.68477,                0.78922,                0.94469,                0.81262,                0.70392,                 1.1381,                0.99403,              0.0099639,              0.0099639,              0.0099639
                    367,                0.86249,                 1.3266,                 1.0566,                0.40931,                0.66447,                0.67387,                0.56295,                0.86145,                 2.8053,                 1.2471,              0.0099638,              0.0099638,              0.0099638
                    368,                0.89873,                 1.3912,                 1.0723,                0.67498,                0.86287,                0.97041,                0.84545,                  0.677,                0.86122,                0.98139,              0.0099637,              0.0099637,              0.0099637
                    369,                0.87258,                 1.4821,                 1.0807,                0.65158,                0.88614,                 0.9697,                 0.8114,                0.79642,                0.91829,                 1.0404,              0.0099636,              0.0099636,              0.0099636
                    370,                0.80032,                 1.2857,                 1.0319,                0.68453,                0.93142,                0.97673,                0.86202,                0.61009,                0.71398,                0.94534,              0.0099635,              0.0099635,              0.0099635
                    371,                0.89371,                 1.4782,                  1.061,                 0.7077,                0.92266,                0.97814,                0.84983,                0.68299,                0.69278,                0.97662,              0.0099634,              0.0099634,              0.0099634
                    372,                0.89262,                 1.4015,                 1.0649,                0.79928,                0.87119,                0.98235,                0.87052,                0.61882,                0.63644,                0.95172,              0.0099633,              0.0099633,              0.0099633
                    373,                0.79869,                 1.3122,                 1.0248,                0.64545,                0.91017,                 0.9697,                 0.8199,                0.73991,                0.86377,                 1.0121,              0.0099632,              0.0099632,              0.0099632
                    374,                0.89248,                 1.5459,                 1.0811,                0.64597,                 0.9322,                0.97814,                0.83991,                0.70785,                0.85122,                0.98691,              0.0099631,              0.0099631,              0.0099631
                    375,                0.90913,                 1.5009,                 1.1034,                0.70409,                0.70938,                0.94791,                0.78811,                0.79703,                 1.7296,                 1.0714,               0.009963,               0.009963,               0.009963
                    376,                0.86604,                 1.2811,                 1.0725,                0.67434,                0.78814,                0.93877,                0.76488,                0.87849,                 1.5611,                 1.0964,              0.0099629,              0.0099629,              0.0099629
                    377,                0.83335,                 1.3397,                 1.0472,                0.64821,                0.81356,                0.93998,                0.69312,                 1.1172,                 1.5021,                 1.2063,              0.0099628,              0.0099628,              0.0099628
                    378,                0.81868,                 1.3071,                 1.0252,                0.87898,                0.92856,                0.97814,                0.88419,                0.54937,                0.60149,                0.91089,              0.0099627,              0.0099627,              0.0099627
                    379,                 0.8245,                 1.3022,                 1.0393,                 0.8726,                0.88136,                 0.9697,                0.88602,                0.54335,                0.59895,                0.90769,              0.0099626,              0.0099626,              0.0099626
                    380,                0.81193,                 1.3098,                 1.0461,                0.15966,                0.27542,                0.23281,                0.17834,                 1.8936,                 4.9957,                 2.4303,              0.0099625,              0.0099625,              0.0099625
                    381,                0.85882,                 1.3702,                 1.0515,                0.15431,                0.30085,                0.24438,                 0.1917,                 1.8763,                 4.8987,                 2.3861,              0.0099624,              0.0099624,              0.0099624
                    382,                0.85168,                 1.3954,                 1.0626,                0.18121,                0.33475,                0.28358,                0.22139,                  1.609,                 4.7032,                 2.1567,              0.0099623,              0.0099623,              0.0099623
                    383,                 0.8328,                  1.452,                 1.0385,                0.19459,                0.38559,                0.32925,                0.26343,                 1.5329,                 4.5009,                 2.0441,              0.0099622,              0.0099622,              0.0099622
                    384,                0.85285,                 1.3063,                 1.0502,                0.25084,                0.55085,                0.49893,                0.40593,                 1.1863,                 3.8057,                 1.6894,              0.0099621,              0.0099621,              0.0099621
                    385,                 0.7779,                 1.2254,                 1.0158,                0.66226,                0.66949,                0.86787,                0.71975,                0.85007,                 1.8064,                 1.1439,               0.009962,               0.009962,               0.009962
                    386,                0.81142,                 1.3896,                  1.081,                0.83865,                0.91988,                0.97814,                0.88986,                 0.5295,                0.55696,                0.89565,              0.0099619,              0.0099619,              0.0099619
                    387,                0.78071,                 1.2851,                 1.0208,                0.77185,                0.95947,                0.98657,                0.90048,                 0.5097,                0.56261,                0.89057,              0.0099618,              0.0099618,              0.0099618
                    388,                0.93701,                 1.5917,                 1.1176,                 0.8152,                0.91492,                0.98235,                0.89703,                0.53657,                0.61403,                0.90864,              0.0099617,              0.0099617,              0.0099617
                    389,                0.86663,                 1.3821,                 1.0772,                0.87719,                0.91337,                0.98235,                0.90129,                0.51808,                0.57035,                0.90231,              0.0099616,              0.0099616,              0.0099616
                    390,                0.77101,                 1.2334,                 1.0425,                0.83356,                0.92373,                0.98235,                0.90068,                0.54395,                0.56929,                0.90494,              0.0099615,              0.0099615,              0.0099615
                    391,                0.79119,                 1.2775,                 1.0142,                0.86457,                0.92373,                0.98235,                0.88483,                0.55819,                0.56179,                0.90818,              0.0099614,              0.0099614,              0.0099614
                    392,                0.79542,                 1.2503,                 1.0241,                0.87948,                0.89829,                0.98235,                0.88039,                0.59491,                0.57321,                0.92276,              0.0099613,              0.0099613,              0.0099613
                    393,                0.80226,                 1.2586,                 1.0298,                0.88944,                0.89831,                0.98235,                 0.8893,                  0.556,                0.56177,                0.90745,              0.0099612,              0.0099612,              0.0099612
                    394,                0.86959,                 1.4152,                  1.104,                0.88692,                0.89831,                0.98235,                0.88335,                 0.5824,                0.57573,                0.91965,              0.0099611,              0.0099611,              0.0099611
                    395,                0.88637,                 1.5339,                 1.0709,                0.87365,                0.90678,                0.98235,                0.90782,                 0.5185,                0.57043,                0.89803,               0.009961,               0.009961,               0.009961
                    396,                0.86858,                 1.4102,                 1.0891,                 0.8733,                 0.9322,                0.98235,                0.85363,                0.70302,                0.61347,                0.98917,              0.0099609,              0.0099609,              0.0099609
                    397,                0.86464,                 1.3961,                 1.0812,                 0.9058,                0.90547,                0.98235,                0.88373,                0.57759,                0.58576,                 0.9278,              0.0099608,              0.0099608,              0.0099608
                    398,                0.85577,                 1.3392,                 1.0684,                0.76842,                0.95646,                0.98235,                0.84852,                0.69976,                0.61969,                0.98623,              0.0099607,              0.0099607,              0.0099607
                    399,                0.85222,                 1.3478,                 1.0651,                0.82696,                0.95763,                0.98657,                0.90669,                0.51627,                0.54922,                0.90654,              0.0099606,              0.0099606,              0.0099606
                    400,                0.80141,                  1.299,                 1.0361,                0.71419,                0.95763,                0.97814,                0.86838,                0.60876,                 0.6173,                0.94417,              0.0099605,              0.0099605,              0.0099605
                    401,                0.81147,                 1.3113,                 1.0444,                0.81234,                0.91525,                0.97814,                 0.8846,                0.54366,                0.60383,                0.91996,              0.0099604,              0.0099604,              0.0099604
                    402,                0.80369,                 1.2423,                 1.0408,                0.80605,                 0.9322,                0.97814,                0.86224,                0.59483,                0.62656,                0.94665,              0.0099603,              0.0099603,              0.0099603
                    403,                 0.8884,                 1.4012,                  1.073,                0.85247,                0.92373,                0.98235,                0.90531,                0.49971,                0.56456,                0.89513,              0.0099602,              0.0099602,              0.0099602
                    404,                 0.7947,                 1.2495,                 1.0064,                 0.8845,                0.91525,                0.98235,                0.90421,                0.50005,                 0.5382,                0.89444,              0.0099601,              0.0099601,              0.0099601
                    405,                0.82004,                 1.2203,                 1.0386,                 0.8749,                0.88983,                0.97814,                0.85419,                0.62884,                0.59096,                0.95182,                0.00996,                0.00996,                0.00996
                    406,                0.84386,                  1.323,                 1.0525,                0.85065,                0.93722,                0.98235,                0.88797,                0.53156,                0.54818,                0.89679,              0.0099599,              0.0099599,              0.0099599
                    407,                 0.9163,                 1.4232,                 1.0683,                0.88005,                0.91525,                0.98657,                0.88607,                 0.5625,                0.54551,                0.91552,              0.0099598,              0.0099598,              0.0099598
                    408,                0.76904,                 1.2028,                  1.017,                0.89579,                0.87859,                0.98657,                0.90481,                0.50485,                0.53407,                0.89237,              0.0099597,              0.0099597,              0.0099597
                    409,                0.86921,                 1.2471,                 1.0362,                0.88049,                0.87925,                0.98235,                0.89873,                0.53669,                0.51949,                0.90544,              0.0099596,              0.0099596,              0.0099596
                    410,                0.83822,                  1.248,                 1.0548,                 0.8712,                 0.8721,                0.98235,                0.89722,                0.52772,                0.54977,                0.89997,              0.0099595,              0.0099595,              0.0099595
                    411,                0.78184,                 1.2355,                 1.0314,                 0.8467,                0.91314,                0.98235,                0.91498,                0.47748,                0.52175,                0.88336,              0.0099594,              0.0099594,              0.0099594
                    412,                0.91666,                 1.4388,                 1.0775,                0.83936,                0.91365,                0.98235,                0.89603,                0.54327,                 0.5628,                0.89598,              0.0099593,              0.0099593,              0.0099593
                    413,                0.84676,                 1.3742,                 1.0723,                0.86851,                0.89344,                0.98235,                0.89577,                0.54579,                0.56737,                0.90873,              0.0099592,              0.0099592,              0.0099592
                    414,                 0.8022,                 1.2668,                 1.0645,                 0.7752,                 0.9511,                0.97814,                0.88505,                0.54808,                0.58265,                0.91225,              0.0099591,              0.0099591,              0.0099591
                    415,                0.85044,                 1.3067,                  1.074,                0.82619,                0.88983,                0.97814,                0.88353,                0.55778,                0.58295,                0.91679,               0.009959,               0.009959,               0.009959
                    416,                0.77675,                 1.2965,                 1.0113,                0.84098,                 0.9523,                0.98235,                 0.9004,                0.53797,                0.54675,                0.90693,              0.0099589,              0.0099589,              0.0099589
                    417,                0.82245,                 1.3795,                 1.0342,                0.79888,                0.95171,                0.97392,                0.88712,                0.52586,                0.55419,                0.90959,              0.0099588,              0.0099588,              0.0099588
                    418,                0.84269,                 1.3366,                 1.0701,                0.82557,                0.93877,                0.97392,                0.88903,                0.53408,                0.56607,                0.91869,              0.0099587,              0.0099587,              0.0099587
                    419,                0.76597,                 1.1238,                 1.0385,                0.77689,                0.95763,                0.97392,                0.85002,                0.65009,                0.59837,                0.94686,              0.0099586,              0.0099586,              0.0099586
                    420,                0.81144,                 1.2671,                 1.0519,                0.73607,                0.97653,                0.97392,                0.83907,                0.69482,                0.60182,                0.96439,              0.0099585,              0.0099585,              0.0099585
                    421,                0.86904,                 1.3582,                 1.0564,                0.84954,                0.94068,                0.97392,                0.87091,                0.58264,                0.57055,                0.92295,              0.0099584,              0.0099584,              0.0099584
                    422,                0.72489,                 1.1167,                 1.0047,                0.85732,                0.92373,                0.97392,                0.85043,                0.65974,                  0.606,                0.94961,              0.0099583,              0.0099583,              0.0099583
                    423,                0.86997,                 1.4481,                  1.127,                0.85785,                0.93004,                0.97392,                0.89575,                0.53861,                0.57007,                0.91108,              0.0099582,              0.0099582,              0.0099582
                    424,                0.84635,                 1.3209,                 1.0505,                0.87825,                0.90499,                0.97392,                0.88692,                0.54099,                0.57663,                  0.912,              0.0099581,              0.0099581,              0.0099581
                    425,                0.85817,                 1.4199,                 1.0794,                0.88986,                0.90384,                 0.9697,                0.87281,                0.56068,                 0.5754,                0.91715,               0.009958,               0.009958,               0.009958
                    426,                0.87226,                 1.3078,                 1.0456,                0.79171,                0.95028,                0.97814,                0.87553,                0.56516,                0.58203,                 0.9161,              0.0099579,              0.0099579,              0.0099579
                    427,                 0.7963,                 1.2486,                  1.032,                  0.874,                0.91525,                0.97392,                0.87419,                0.57915,                 0.5655,                0.92874,              0.0099578,              0.0099578,              0.0099578
                    428,                0.83901,                 1.3049,                 1.0408,                0.86704,                0.93131,                0.97392,                0.86479,                0.61704,                0.57904,                0.94726,              0.0099577,              0.0099577,              0.0099577
                    429,                0.83435,                 1.2806,                 1.0705,                0.83004,                0.94332,                0.97814,                 0.8713,                0.59907,                0.56592,                0.94117,              0.0099576,              0.0099576,              0.0099576
                    430,                0.82322,                 1.2562,                 1.0298,                0.84619,                0.91874,                0.97814,                0.85578,                0.64315,                0.58827,                0.95969,              0.0099575,              0.0099575,              0.0099575
                    431,                0.83261,                  1.313,                 1.0622,                0.81204,                0.77319,                0.97814,                 0.8755,                 0.5849,                0.82111,                0.93988,              0.0099574,              0.0099574,              0.0099574
